date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:04:08	131726/131726	---M-Z	200	added ('OK')	text/html	etag:%222028e-62a4ea0d0ab54-gzip%22	https://coderthemes.com/highdmin/layouts/icons-solar.html	/Users/kayishlm/code/tugas-matkul/ppl/project-ppl/template/coderthemes.com/highdmin/layouts/icons-solar.html	(from https://coderthemes.com/highdmin/layouts/index.html)
18:04:09	134477/134477	---M-Z	200	added ('OK')	text/html	etag:%2220d4d-62a4ea0d07c74-gzip%22	https://coderthemes.com/highdmin/layouts/charts-apex-area.html	/Users/kayishlm/code/tugas-matkul/ppl/project-ppl/template/coderthemes.com/highdmin/layouts/charts-apex-area.html	(from https://coderthemes.com/highdmin/layouts/index.html)
18:04:10	114485/114485	---M-Z	200	added ('OK')	text/html	etag:%221bf35-62a4ea0d07c74-gzip%22	https://coderthemes.com/highdmin/layouts/charts-apex-bar.html	/Users/kayishlm/code/tugas-matkul/ppl/project-ppl/template/coderthemes.com/highdmin/layouts/charts-apex-bar.html	(from https://coderthemes.com/highdmin/layouts/index.html)
18:04:11	128426/128426	---M-Z	200	added ('OK')	text/html	etag:%221f5aa-62a4ea0d07c74-gzip%22	https://coderthemes.com/highdmin/layouts/charts-apex-bubble.html	/Users/kayishlm/code/tugas-matkul/ppl/project-ppl/template/coderthemes.com/highdmin/layouts/charts-apex-bubble.html	(from https://coderthemes.com/highdmin/layouts/index.html)
18:04:12	110434/110434	---M-Z	200	added ('OK')	text/html	etag:%221af62-62a4ea0d07c74-gzip%22	https://coderthemes.com/highdmin/layouts/charts-apex-candlestick.html	/Users/kayishlm/code/tugas-matkul/ppl/project-ppl/template/coderthemes.com/highdmin/layouts/charts-apex-candlestick.html	(from https://coderthemes.com/highdmin/layouts/index.html)
18:04:13	116702/116702	---M-Z	200	added ('OK')	text/html	etag:%221c7de-62a4ea0d07c74-gzip%22	https://coderthemes.com/highdmin/layouts/charts-apex-column.html	/Users/kayishlm/code/tugas-matkul/ppl/project-ppl/template/coderthemes.com/highdmin/layouts/charts-apex-column.html	(from https://coderthemes.com/highdmin/layouts/index.html)
18:04:14	129911/129911	---M-Z	200	added ('OK')	text/html	etag:%221fb77-62a4ea0d07c74-gzip%22	https://coderthemes.com/highdmin/layouts/charts-apex-heatmap.html	/Users/kayishlm/code/tugas-matkul/ppl/project-ppl/template/coderthemes.com/highdmin/layouts/charts-apex-heatmap.html	(from https://coderthemes.com/highdmin/layouts/index.html)
18:04:15	115278/115278	---M-Z	200	added ('OK')	text/html	etag:%221c24e-62a4ea0d07c74-gzip%22	https://coderthemes.com/highdmin/layouts/charts-apex-line.html	/Users/kayishlm/code/tugas-matkul/ppl/project-ppl/template/coderthemes.com/highdmin/layouts/charts-apex-line.html	(from https://coderthemes.com/highdmin/layouts/index.html)
18:04:16	109980/109980	---M-Z	200	added ('OK')	text/html	etag:%221ad9c-62a4ea0d08c14-gzip%22	https://coderthemes.com/highdmin/layouts/charts-apex-mixed.html	/Users/kayishlm/code/tugas-matkul/ppl/project-ppl/template/coderthemes.com/highdmin/layouts/charts-apex-mixed.html	(from https://coderthemes.com/highdmin/layouts/index.html)
18:04:17	130786/130786	---M-Z	200	added ('OK')	text/html	etag:%221fee2-62a4ea0d08c14-gzip%22	https://coderthemes.com/highdmin/layouts/charts-apex-timeline.html	/Users/kayishlm/code/tugas-matkul/ppl/project-ppl/template/coderthemes.com/highdmin/layouts/charts-apex-timeline.html	(from https://coderthemes.com/highdmin/layouts/index.html)
18:04:18	109329/109329	---M-Z	200	added ('OK')	text/html	etag:%221ab11-62a4ea0d07c74-gzip%22	https://coderthemes.com/highdmin/layouts/charts-apex-boxplot.html	/Users/kayishlm/code/tugas-matkul/ppl/project-ppl/template/coderthemes.com/highdmin/layouts/charts-apex-boxplot.html	(from https://coderthemes.com/highdmin/layouts/index.html)
18:04:19	110107/110107	---M-Z	200	added ('OK')	text/html	etag:%221ae1b-62a4ea0d08c14-gzip%22	https://coderthemes.com/highdmin/layouts/charts-apex-treemap.html	/Users/kayishlm/code/tugas-matkul/ppl/project-ppl/template/coderthemes.com/highdmin/layouts/charts-apex-treemap.html	(from https://coderthemes.com/highdmin/layouts/index.html)
18:04:20	112887/112887	---M-Z	200	added ('OK')	text/html	etag:%221b8f7-62a4ea0d08c14-gzip%22	https://coderthemes.com/highdmin/layouts/charts-apex-pie.html	/Users/kayishlm/code/tugas-matkul/ppl/project-ppl/template/coderthemes.com/highdmin/layouts/charts-apex-pie.html	(from https://coderthemes.com/highdmin/layouts/index.html)
18:04:21	124697/124697	---M-Z	200	added ('OK')	text/html	etag:%221e719-62a4ea0d08c14-gzip%22	https://coderthemes.com/highdmin/layouts/charts-apex-radar.html	/Users/kayishlm/code/tugas-matkul/ppl/project-ppl/template/coderthemes.com/highdmin/layouts/charts-apex-radar.html	(from https://coderthemes.com/highdmin/layouts/index.html)
18:04:22	131991/131991	---M-Z	200	added ('OK')	text/html	etag:%2220397-62a4ea0d08c14-gzip%22	https://coderthemes.com/highdmin/layouts/charts-apex-radialbar.html	/Users/kayishlm/code/tugas-matkul/ppl/project-ppl/template/coderthemes.com/highdmin/layouts/charts-apex-radialbar.html	(from https://coderthemes.com/highdmin/layouts/index.html)
18:04:23	109445/109445	---M-Z	200	added ('OK')	text/html	etag:%221ab85-62a4ea0d08c14-gzip%22	https://coderthemes.com/highdmin/layouts/charts-apex-scatter.html	/Users/kayishlm/code/tugas-matkul/ppl/project-ppl/template/coderthemes.com/highdmin/layouts/charts-apex-scatter.html	(from https://coderthemes.com/highdmin/layouts/index.html)
18:04:24	128461/128461	---M-Z	200	added ('OK')	text/html	etag:%221f5cd-62a4ea0d08c14-gzip%22	https://coderthemes.com/highdmin/layouts/charts-apex-polar-area.html	/Users/kayishlm/code/tugas-matkul/ppl/project-ppl/template/coderthemes.com/highdmin/layouts/charts-apex-polar-area.html	(from https://coderthemes.com/highdmin/layouts/index.html)
18:04:25	112174/112174	---M-Z	200	added ('OK')	text/html	etag:%221b62e-62a4ea0d08c14-gzip%22	https://coderthemes.com/highdmin/layouts/charts-apex-sparklines.html	/Users/kayishlm/code/tugas-matkul/ppl/project-ppl/template/coderthemes.com/highdmin/layouts/charts-apex-sparklines.html	(from https://coderthemes.com/highdmin/layouts/index.html)
18:04:26	167824/167824	---M-Z	200	added ('OK')	text/html	etag:%2228f90-62a4ea0d09bb4-gzip%22	https://coderthemes.com/highdmin/layouts/form-elements.html	/Users/kayishlm/code/tugas-matkul/ppl/project-ppl/template/coderthemes.com/highdmin/layouts/form-elements.html	(from https://coderthemes.com/highdmin/layouts/index.html)
18:04:27	135907/135907	---M-Z	200	added ('OK')	text/html	etag:%22212e3-62a4ea0d0ab54-gzip%22	https://coderthemes.com/highdmin/layouts/form-inputmask.html	/Users/kayishlm/code/tugas-matkul/ppl/project-ppl/template/coderthemes.com/highdmin/layouts/form-inputmask.html	(from https://coderthemes.com/highdmin/layouts/index.html)
18:04:28	140124/140124	---M-Z	200	added ('OK')	text/html	etag:%222235c-62a4ea0d0ab54-gzip%22	https://coderthemes.com/highdmin/layouts/form-picker.html	/Users/kayishlm/code/tugas-matkul/ppl/project-ppl/template/coderthemes.com/highdmin/layouts/form-picker.html	(from https://coderthemes.com/highdmin/layouts/index.html)
18:04:29	157079/157079	---M-Z	200	added ('OK')	text/html	etag:%2226597-62a4ea0d0ab54-gzip%22	https://coderthemes.com/highdmin/layouts/form-select.html	/Users/kayishlm/code/tugas-matkul/ppl/project-ppl/template/coderthemes.com/highdmin/layouts/form-select.html	(from https://coderthemes.com/highdmin/layouts/index.html)
18:04:31	135695/135695	---M-Z	200	added ('OK')	text/html	etag:%222120f-62a4ea0d0ab54-gzip%22	https://coderthemes.com/highdmin/layouts/form-range-slider.html	/Users/kayishlm/code/tugas-matkul/ppl/project-ppl/template/coderthemes.com/highdmin/layouts/form-range-slider.html	(from https://coderthemes.com/highdmin/layouts/index.html)
18:04:32	137689/137689	---M-Z	200	added ('OK')	text/html	etag:%22219d9-62a4ea0d0ab54-gzip%22	https://coderthemes.com/highdmin/layouts/form-validation.html	/Users/kayishlm/code/tugas-matkul/ppl/project-ppl/template/coderthemes.com/highdmin/layouts/form-validation.html	(from https://coderthemes.com/highdmin/layouts/index.html)
18:04:32	159715/159715	---M-Z	200	added ('OK')	text/html	etag:%2226fe3-62a4ea0d0ab54-gzip%22	https://coderthemes.com/highdmin/layouts/form-wizard.html	/Users/kayishlm/code/tugas-matkul/ppl/project-ppl/template/coderthemes.com/highdmin/layouts/form-wizard.html	(from https://coderthemes.com/highdmin/layouts/index.html)
18:04:33	110203/110203	---M-Z	200	added ('OK')	text/html	etag:%221ae7b-62a4ea0d09bb4-gzip%22	https://coderthemes.com/highdmin/layouts/form-fileuploads.html	/Users/kayishlm/code/tugas-matkul/ppl/project-ppl/template/coderthemes.com/highdmin/layouts/form-fileuploads.html	(from https://coderthemes.com/highdmin/layouts/index.html)
18:04:34	110031/110031	---M-Z	200	added ('OK')	text/html	etag:%221adcf-631236f971fab-gzip%22	https://coderthemes.com/highdmin/layouts/form-editors.html	/Users/kayishlm/code/tugas-matkul/ppl/project-ppl/template/coderthemes.com/highdmin/layouts/form-editors.html	(from https://coderthemes.com/highdmin/layouts/index.html)
18:04:35	143295/143295	---M-Z	200	added ('OK')	text/html	etag:%2222fbf-62a4ea0d0ab54-gzip%22	https://coderthemes.com/highdmin/layouts/form-layouts.html	/Users/kayishlm/code/tugas-matkul/ppl/project-ppl/template/coderthemes.com/highdmin/layouts/form-layouts.html	(from https://coderthemes.com/highdmin/layouts/index.html)
18:04:36	202354/202354	---M-Z	200	added ('OK')	text/html	etag:%2231672-62a4ea0d0da34-gzip%22	https://coderthemes.com/highdmin/layouts/tables-basic.html	/Users/kayishlm/code/tugas-matkul/ppl/project-ppl/template/coderthemes.com/highdmin/layouts/tables-basic.html	(from https://coderthemes.com/highdmin/layouts/index.html)
18:04:37	111990/111990	---M-Z	200	added ('OK')	text/html	etag:%221b576-62a4ea0d0da34-gzip%22	https://coderthemes.com/highdmin/layouts/tables-gridjs.html	/Users/kayishlm/code/tugas-matkul/ppl/project-ppl/template/coderthemes.com/highdmin/layouts/tables-gridjs.html	(from https://coderthemes.com/highdmin/layouts/index.html)
18:04:38	452405/452405	---M-Z	200	added ('OK')	text/html	etag:%226e735-62a4ea0d0da34-gzip%22	https://coderthemes.com/highdmin/layouts/tables-datatable.html	/Users/kayishlm/code/tugas-matkul/ppl/project-ppl/template/coderthemes.com/highdmin/layouts/tables-datatable.html	(from https://coderthemes.com/highdmin/layouts/index.html)
18:04:39	110273/110273	---M-Z	200	added ('OK')	text/html	etag:%221aec1-62a4ea0d0ca94-gzip%22	https://coderthemes.com/highdmin/layouts/maps-google.html	/Users/kayishlm/code/tugas-matkul/ppl/project-ppl/template/coderthemes.com/highdmin/layouts/maps-google.html	(from https://coderthemes.com/highdmin/layouts/index.html)
18:04:40	112449/112449	---M-Z	200	added ('OK')	text/html	etag:%221b741-62a4ea0d0ca94-gzip%22	https://coderthemes.com/highdmin/layouts/maps-vector.html	/Users/kayishlm/code/tugas-matkul/ppl/project-ppl/template/coderthemes.com/highdmin/layouts/maps-vector.html	(from https://coderthemes.com/highdmin/layouts/index.html)
18:04:41	111206/111206	---M-Z	200	added ('OK')	text/html	etag:%221b266-62a4ea0d0ca94-gzip%22	https://coderthemes.com/highdmin/layouts/maps-leaflet.html	/Users/kayishlm/code/tugas-matkul/ppl/project-ppl/template/coderthemes.com/highdmin/layouts/maps-leaflet.html	(from https://coderthemes.com/highdmin/layouts/index.html)
18:04:42	16289/16289	---M--	200	added ('OK')	image/svg+xml	etag:%223fa1-62a4ea0cd6f34%22	https://coderthemes.com/highdmin/layouts/assets/images/flags/us.svg	/Users/kayishlm/code/tugas-matkul/ppl/project-ppl/template/coderthemes.com/highdmin/layouts/assets/images/flags/us.svg	(from https://coderthemes.com/highdmin/layouts/index.html)
18:04:43	1084/1084	---M--	200	added ('OK')	image/svg+xml	etag:%2243c-62a4ea0cd4054%22	https://coderthemes.com/highdmin/layouts/assets/images/flags/in.svg	/Users/kayishlm/code/tugas-matkul/ppl/project-ppl/template/coderthemes.com/highdmin/layouts/assets/images/flags/in.svg	(from https://coderthemes.com/highdmin/layouts/index.html)
18:04:44	218/218	---M--	200	added ('OK')	image/svg+xml	etag:%22da-62a4ea0cd30b4%22	https://coderthemes.com/highdmin/layouts/assets/images/flags/de.svg	/Users/kayishlm/code/tugas-matkul/ppl/project-ppl/template/coderthemes.com/highdmin/layouts/assets/images/flags/de.svg	(from https://coderthemes.com/highdmin/layouts/index.html)
18:04:45	289/289	---M--	200	added ('OK')	image/svg+xml	etag:%22121-62a4ea0cd4054%22	https://coderthemes.com/highdmin/layouts/assets/images/flags/it.svg	/Users/kayishlm/code/tugas-matkul/ppl/project-ppl/template/coderthemes.com/highdmin/layouts/assets/images/flags/it.svg	(from https://coderthemes.com/highdmin/layouts/index.html)
18:04:47	93669/93669	---M--	200	added ('OK')	image/svg+xml	etag:%2216de5-62a4ea0cd4054%22	https://coderthemes.com/highdmin/layouts/assets/images/flags/es.svg	/Users/kayishlm/code/tugas-matkul/ppl/project-ppl/template/coderthemes.com/highdmin/layouts/assets/images/flags/es.svg	(from https://coderthemes.com/highdmin/layouts/index.html)
18:04:48	287/287	---M--	200	added ('OK')	image/svg+xml	etag:%2211f-62a4ea0cd5f94%22	https://coderthemes.com/highdmin/layouts/assets/images/flags/ru.svg	/Users/kayishlm/code/tugas-matkul/ppl/project-ppl/template/coderthemes.com/highdmin/layouts/assets/images/flags/ru.svg	(from https://coderthemes.com/highdmin/layouts/index.html)
18:04:48	16189/16189	---M--	200	added ('OK')	image/jpeg	etag:%223f3d-62a4ea0cd9e14%22	https://coderthemes.com/highdmin/layouts/assets/images/users/avatar-2.jpg	/Users/kayishlm/code/tugas-matkul/ppl/project-ppl/template/coderthemes.com/highdmin/layouts/assets/images/users/avatar-2.jpg	(from https://coderthemes.com/highdmin/layouts/index.html)
18:04:49	26164/26164	---M--	200	added ('OK')	image/jpeg	etag:%226634-62a4ea0cd9e14%22	https://coderthemes.com/highdmin/layouts/assets/images/users/avatar-4.jpg	/Users/kayishlm/code/tugas-matkul/ppl/project-ppl/template/coderthemes.com/highdmin/layouts/assets/images/users/avatar-4.jpg	(from https://coderthemes.com/highdmin/layouts/index.html)
18:04:50	27544/27544	---M--	200	added ('OK')	image/jpeg	etag:%226b98-62a4ea0cd9e14%22	https://coderthemes.com/highdmin/layouts/assets/images/users/avatar-7.jpg	/Users/kayishlm/code/tugas-matkul/ppl/project-ppl/template/coderthemes.com/highdmin/layouts/assets/images/users/avatar-7.jpg	(from https://coderthemes.com/highdmin/layouts/index.html)
18:04:51	22914/22914	---M--	200	added ('OK')	image/jpeg	etag:%225982-62a4ea0cd9e14%22	https://coderthemes.com/highdmin/layouts/assets/images/users/avatar-10.jpg	/Users/kayishlm/code/tugas-matkul/ppl/project-ppl/template/coderthemes.com/highdmin/layouts/assets/images/users/avatar-10.jpg	(from https://coderthemes.com/highdmin/layouts/index.html)
18:04:52	1534/1534	---M--	200	added ('OK')	image/svg+xml	etag:%225fe-62a4ea0cd1175%22	https://coderthemes.com/highdmin/layouts/assets/images/brands/slack.svg	/Users/kayishlm/code/tugas-matkul/ppl/project-ppl/template/coderthemes.com/highdmin/layouts/assets/images/brands/slack.svg	(from https://coderthemes.com/highdmin/layouts/index.html)
18:04:53	651/651	---M--	200	added ('OK')	image/svg+xml	etag:%2228b-62a4ea0cd1175%22	https://coderthemes.com/highdmin/layouts/assets/images/brands/gitlab.svg	/Users/kayishlm/code/tugas-matkul/ppl/project-ppl/template/coderthemes.com/highdmin/layouts/assets/images/brands/gitlab.svg	(from https://coderthemes.com/highdmin/layouts/index.html)
18:04:54	1054/1054	---M--	200	added ('OK')	image/svg+xml	etag:%2241e-62a4ea0cd01d5%22	https://coderthemes.com/highdmin/layouts/assets/images/brands/dribbble.svg	/Users/kayishlm/code/tugas-matkul/ppl/project-ppl/template/coderthemes.com/highdmin/layouts/assets/images/brands/dribbble.svg	(from https://coderthemes.com/highdmin/layouts/index.html)
18:04:55	1198/1198	---M--	200	added ('OK')	image/svg+xml	etag:%224ae-62a4ea0cd01d5%22	https://coderthemes.com/highdmin/layouts/assets/images/brands/bitbucket.svg	/Users/kayishlm/code/tugas-matkul/ppl/project-ppl/template/coderthemes.com/highdmin/layouts/assets/images/brands/bitbucket.svg	(from https://coderthemes.com/highdmin/layouts/index.html)
18:04:56	572/572	---M--	200	added ('OK')	image/svg+xml	etag:%2223c-62a4ea0cd01d5%22	https://coderthemes.com/highdmin/layouts/assets/images/brands/dropbox.svg	/Users/kayishlm/code/tugas-matkul/ppl/project-ppl/template/coderthemes.com/highdmin/layouts/assets/images/brands/dropbox.svg	(from https://coderthemes.com/highdmin/layouts/index.html)
18:04:57	1194/1194	---M--	200	added ('OK')	image/svg+xml	etag:%224aa-62a4ea0cd1175%22	https://coderthemes.com/highdmin/layouts/assets/images/brands/google-cloud.svg	/Users/kayishlm/code/tugas-matkul/ppl/project-ppl/template/coderthemes.com/highdmin/layouts/assets/images/brands/google-cloud.svg	(from https://coderthemes.com/highdmin/layouts/index.html)
18:04:58	4013/4013	---M--	200	added ('OK')	image/svg+xml	etag:%22fad-62a4ea0cd01d5%22	https://coderthemes.com/highdmin/layouts/assets/images/brands/aws.svg	/Users/kayishlm/code/tugas-matkul/ppl/project-ppl/template/coderthemes.com/highdmin/layouts/assets/images/brands/aws.svg	(from https://coderthemes.com/highdmin/layouts/index.html)
18:04:59	621/621	---M--	200	added ('OK')	image/svg+xml	etag:%2226d-62a4ea0cd01d5%22	https://coderthemes.com/highdmin/layouts/assets/images/brands/digital-ocean.svg	/Users/kayishlm/code/tugas-matkul/ppl/project-ppl/template/coderthemes.com/highdmin/layouts/assets/images/brands/digital-ocean.svg	(from https://coderthemes.com/highdmin/layouts/index.html)
18:05:00	1042/1042	---M--	200	added ('OK')	image/svg+xml	etag:%22412-62a4ea0cd01d5%22	https://coderthemes.com/highdmin/layouts/assets/images/brands/bootstrap.svg	/Users/kayishlm/code/tugas-matkul/ppl/project-ppl/template/coderthemes.com/highdmin/layouts/assets/images/brands/bootstrap.svg	(from https://coderthemes.com/highdmin/layouts/index.html)
18:05:01	661/661	---M--	200	added ('OK')	image/svg+xml	etag:%22295-62a4ea0cd1175%22	https://coderthemes.com/highdmin/layouts/assets/images/cards/american-express.svg	/Users/kayishlm/code/tugas-matkul/ppl/project-ppl/template/coderthemes.com/highdmin/layouts/assets/images/cards/american-express.svg	(from https://coderthemes.com/highdmin/layouts/index.html)
18:05:02	1280/1280	---M--	200	added ('OK')	image/svg+xml	etag:%22500-62a4ea0cd1175%22	https://coderthemes.com/highdmin/layouts/assets/images/cards/discover-card.svg	/Users/kayishlm/code/tugas-matkul/ppl/project-ppl/template/coderthemes.com/highdmin/layouts/assets/images/cards/discover-card.svg	(from https://coderthemes.com/highdmin/layouts/index.html)
18:05:03	689/689	---M--	200	added ('OK')	image/svg+xml	etag:%222b1-62a4ea0cd1175%22	https://coderthemes.com/highdmin/layouts/assets/images/cards/mastercard.svg	/Users/kayishlm/code/tugas-matkul/ppl/project-ppl/template/coderthemes.com/highdmin/layouts/assets/images/cards/mastercard.svg	(from https://coderthemes.com/highdmin/layouts/index.html)
18:05:04	31612/31612	---M--	200	added ('OK')	image/jpeg	etag:%227b7c-62a4ea0cd9e14%22	https://coderthemes.com/highdmin/layouts/assets/images/users/avatar-3.jpg	/Users/kayishlm/code/tugas-matkul/ppl/project-ppl/template/coderthemes.com/highdmin/layouts/assets/images/users/avatar-3.jpg	(from https://coderthemes.com/highdmin/layouts/index.html)
18:05:05	22570/22570	---M--	200	added ('OK')	image/jpeg	etag:%22582a-62a4ea0cd9e14%22	https://coderthemes.com/highdmin/layouts/assets/images/users/avatar-5.jpg	/Users/kayishlm/code/tugas-matkul/ppl/project-ppl/template/coderthemes.com/highdmin/layouts/assets/images/users/avatar-5.jpg	(from https://coderthemes.com/highdmin/layouts/index.html)
18:05:07	538743/538743	---MCZ	200	added ('OK')	application/javascript	etag:%2283877-62a4ea0cdccf4-gzip%22	https://coderthemes.com/highdmin/layouts/assets/js/vendor.min.js	/Users/kayishlm/code/tugas-matkul/ppl/project-ppl/template/coderthemes.com/highdmin/layouts/assets/js/vendor.min.js	(from https://coderthemes.com/highdmin/layouts/index.html)
18:05:08	16946/16946	---M-Z	200	added ('OK')	application/javascript	etag:%224232-62a4ea0cd9e14-gzip%22	https://coderthemes.com/highdmin/layouts/assets/js/app.js	/Users/kayishlm/code/tugas-matkul/ppl/project-ppl/template/coderthemes.com/highdmin/layouts/assets/js/app.js	(from https://coderthemes.com/highdmin/layouts/index.html)
18:05:09	533934/533934	---MCZ	200	added ('OK')	application/javascript	etag:%22825ae-62a4ea0cdfbd4-gzip%22	https://coderthemes.com/highdmin/layouts/assets/vendor/apexcharts/apexcharts.min.js	/Users/kayishlm/code/tugas-matkul/ppl/project-ppl/template/coderthemes.com/highdmin/layouts/assets/vendor/apexcharts/apexcharts.min.js	(from https://coderthemes.com/highdmin/layouts/index.html)
18:05:09	2109/2109	---M-Z	200	added ('OK')	application/javascript	etag:%2283d-62a4ea0cdbd54-gzip%22	https://coderthemes.com/highdmin/layouts/assets/js/pages/dashboard.js	/Users/kayishlm/code/tugas-matkul/ppl/project-ppl/template/coderthemes.com/highdmin/layouts/assets/js/pages/dashboard.js	(from https://coderthemes.com/highdmin/layouts/index.html)
18:05:10	38709/38709	---M--	200	added ('OK')	image/png	etag:%229735-62a4ea0cd01d5%22	https://coderthemes.com/highdmin/layouts/assets/images/bg-pattern.png	/Users/kayishlm/code/tugas-matkul/ppl/project-ppl/template/coderthemes.com/highdmin/layouts/assets/images/bg-pattern.png	(from https://coderthemes.com/highdmin/layouts/assets/css/app.min.css)
18:05:12	278/278	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Nov%202025%2011:05:12%20GMT	https://coderthemes.com/highdmin/layouts/assets/images/banner-1.jpg	/Users/kayishlm/code/tugas-matkul/ppl/project-ppl/template/coderthemes.com/highdmin/layouts/assets/images/banner-1.jpg	(from https://coderthemes.com/highdmin/layouts/assets/css/app.min.css)
18:05:13	602420/602420	---M--	200	added ('OK')	image/jpeg	etag:%2293134-62a4ea0cd8e74%22	https://coderthemes.com/highdmin/layouts/assets/images/small/small-3.jpg	/Users/kayishlm/code/tugas-matkul/ppl/project-ppl/template/coderthemes.com/highdmin/layouts/assets/images/small/small-3.jpg	(from https://coderthemes.com/highdmin/layouts/assets/css/app.min.css)
18:05:15	174156/174156	---M--	200	added ('OK')	font/woff2	etag:%222a84c-62a4ea0cd01d5%22	https://coderthemes.com/highdmin/layouts/assets/fonts/remixicon.woff2?t=1730118419915	/Users/kayishlm/code/tugas-matkul/ppl/project-ppl/template/coderthemes.com/highdmin/layouts/assets/fonts/remixicon44dd.woff2	(from https://coderthemes.com/highdmin/layouts/assets/css/icons.min.css)
18:05:15	563424/563424	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22898e0-62a4ea0cc9475%22	https://coderthemes.com/highdmin/layouts/assets/fonts/remixicon.eot?t=1730118419915	/Users/kayishlm/code/tugas-matkul/ppl/project-ppl/template/coderthemes.com/highdmin/layouts/assets/fonts/remixicon44dd.eot	(from https://coderthemes.com/highdmin/layouts/assets/css/icons.min.css)
18:05:16	239380/239380	---M--	200	added ('OK')	font/woff	etag:%223a714-62a4ea0cd01d5%22	https://coderthemes.com/highdmin/layouts/assets/fonts/remixicon.woff?t=1730118419915	/Users/kayishlm/code/tugas-matkul/ppl/project-ppl/template/coderthemes.com/highdmin/layouts/assets/fonts/remixicon44dd.woff	(from https://coderthemes.com/highdmin/layouts/assets/css/icons.min.css)
18:05:16	563252/563252	---M--	200	added ('OK')	font/ttf	etag:%2289834-62a4ea0cd01d5%22	https://coderthemes.com/highdmin/layouts/assets/fonts/remixicon.ttf?t=1730118419915	/Users/kayishlm/code/tugas-matkul/ppl/project-ppl/template/coderthemes.com/highdmin/layouts/assets/fonts/remixicon44dd.ttf	(from https://coderthemes.com/highdmin/layouts/assets/css/icons.min.css)
18:05:19	281982/281982	---MCZ	200	added ('OK')	application/javascript	etag:%2244d7e-62a4ea0cf8274-gzip%22	https://coderthemes.com/highdmin/layouts/assets/vendor/fullcalendar/index.global.min.js	/Users/kayishlm/code/tugas-matkul/ppl/project-ppl/template/coderthemes.com/highdmin/layouts/assets/vendor/fullcalendar/index.global.min.js	(from https://coderthemes.com/highdmin/layouts/apps-calendar.html)
18:05:20	3824/3824	---M-Z	200	added ('OK')	application/javascript	etag:%22ef0-62a4ea0cdbd54-gzip%22	https://coderthemes.com/highdmin/layouts/assets/js/pages/apps-calendar.js	/Users/kayishlm/code/tugas-matkul/ppl/project-ppl/template/coderthemes.com/highdmin/layouts/assets/js/pages/apps-calendar.js	(from https://coderthemes.com/highdmin/layouts/apps-calendar.html)
18:05:20	2697076/2697076	---M--	200	added ('OK')	image/svg+xml	etag:%22292774-62a4ea0ccd2f5%22	https://coderthemes.com/highdmin/layouts/assets/fonts/remixicon.svg?t=1730118419915	/Users/kayishlm/code/tugas-matkul/ppl/project-ppl/template/coderthemes.com/highdmin/layouts/assets/fonts/remixicon44dd.svg	(from https://coderthemes.com/highdmin/layouts/assets/css/icons.min.css)
18:05:20	10229/10229	---M-Z	200	added ('OK')	text/css	etag:%2227f5-631236f97006b-gzip%22	https://coderthemes.com/highdmin/layouts/assets/vendor/quill/quill.core.css	/Users/kayishlm/code/tugas-matkul/ppl/project-ppl/template/coderthemes.com/highdmin/layouts/assets/vendor/quill/quill.core.css	(from https://coderthemes.com/highdmin/layouts/apps-email.html)
18:05:21	24606/24606	---M-Z	200	added ('OK')	text/css	etag:%22601e-631236f97100b-gzip%22	https://coderthemes.com/highdmin/layouts/assets/vendor/quill/quill.snow.css	/Users/kayishlm/code/tugas-matkul/ppl/project-ppl/template/coderthemes.com/highdmin/layouts/assets/vendor/quill/quill.snow.css	(from https://coderthemes.com/highdmin/layouts/apps-email.html)
18:05:22	24293/24293	---M--	200	added ('OK')	image/jpeg	etag:%225ee5-62a4ea0cd9e14%22	https://coderthemes.com/highdmin/layouts/assets/images/users/avatar-9.jpg	/Users/kayishlm/code/tugas-matkul/ppl/project-ppl/template/coderthemes.com/highdmin/layouts/assets/images/users/avatar-9.jpg	(from https://coderthemes.com/highdmin/layouts/apps-email.html)
18:05:23	32832/32832	---M--	200	added ('OK')	image/jpeg	etag:%228040-62a4ea0cd9e14%22	https://coderthemes.com/highdmin/layouts/assets/images/users/avatar-6.jpg	/Users/kayishlm/code/tugas-matkul/ppl/project-ppl/template/coderthemes.com/highdmin/layouts/assets/images/users/avatar-6.jpg	(from https://coderthemes.com/highdmin/layouts/apps-email.html)
18:05:24	24249/24249	---M--	200	added ('OK')	image/jpeg	etag:%225eb9-62a4ea0cd9e14%22	https://coderthemes.com/highdmin/layouts/assets/images/users/avatar-8.jpg	/Users/kayishlm/code/tugas-matkul/ppl/project-ppl/template/coderthemes.com/highdmin/layouts/assets/images/users/avatar-8.jpg	(from https://coderthemes.com/highdmin/layouts/apps-email.html)
18:05:25	1712/1712	---M--	200	added ('OK')	image/svg+xml	etag:%226b0-62a4ea0cd1175%22	https://coderthemes.com/highdmin/layouts/assets/images/brands/instagram.svg	/Users/kayishlm/code/tugas-matkul/ppl/project-ppl/template/coderthemes.com/highdmin/layouts/assets/images/brands/instagram.svg	(from https://coderthemes.com/highdmin/layouts/apps-email.html)
